training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
4.7697306,-4.7697306,0.07001513,1.0,0.11949274,-0.12355654,4.1453443,4.7574577,-4.7574577,0.065106116,1.0,0.008982803916931152,874.599643945694,80000
4.7718735,-4.7718735,0.070872426,1.0,0.1414693,-0.16024342,3.814006,4.795902,-4.795902,0.08048358,1.0,0.009109468126296996,920.1469984054565,85000
4.755291,-4.755291,0.06423927,1.0,0.1827932,-0.094139814,4.073165,4.790067,-4.790067,0.078149736,1.0,0.008971582174301147,965.0049176216125,90000
4.7564125,-4.7564125,0.06468784,1.0,0.0965603,-0.12805274,3.574679,4.7504053,-4.7504053,0.062285163,1.0,0.009062326383590698,1010.3165609836578,95000
4.73848,-4.73848,0.05751496,1.0,0.09517599,-0.06575036,2.4957922,4.7453604,-4.7453604,0.060267128,1.0,0.009040074062347412,1055.5169422626495,100000
4.7415237,-4.7415237,0.058732547,1.0,0.0803636,-0.13776702,3.0894313,4.7676554,-4.7676554,0.06918517,1.0,0.03823375678062439,1246.685736656189,105000
4.722629,-4.722629,0.05117466,1.0,0.08466773,-0.11655595,4.6926055,4.796365,-4.796365,0.080668785,1.0,0.009093873071670533,1292.1551101207733,110000
4.739068,-4.739068,0.057750262,1.0,0.08819254,-0.08702026,3.1280057,4.766205,-4.766205,0.06860489,1.0,0.00906581335067749,1337.4841873645782,115000
4.729908,-4.729908,0.054086138,1.0,0.21224374,-0.15493536,6.167089,4.786455,-4.786455,0.07670497,1.0,0.009254689455032349,1383.7576444149017,120000
4.760678,-4.760678,0.06639415,1.0,0.08304395,-0.13026929,3.292291,4.7747846,-4.7747846,0.0720367,1.0,0.009095698022842408,1429.2361450195312,125000
4.7522087,-4.7522087,0.06300663,1.0,0.18385044,-0.18117462,6.466105,4.7518444,-4.7518444,0.06286082,1.0,0.009080397272109986,1474.6381433010101,130000
4.740837,-4.740837,0.05845783,1.0,0.1287851,-0.16401868,5.8826222,4.7534733,-4.7534733,0.06351218,1.0,0.008992711973190308,1519.6017158031464,135000
4.738572,-4.738572,0.057551783,1.0,0.17698385,-0.19196263,6.9685645,4.7860074,-4.7860074,0.07652598,1.0,0.00913974142074585,1565.3004310131073,140000
4.7748785,-4.7748785,0.07207435,1.0,0.22137044,-0.17452651,5.330699,4.7631683,-4.7631683,0.06739025,1.0,0.009042897748947143,1610.5149321556091,145000
4.7448373,-4.7448373,0.060057927,1.0,0.14273013,-0.0915869,3.5162776,4.773907,-4.773907,0.07168584,1.0,0.00904146990776062,1655.722290277481,150000
4.754424,-4.754424,0.063892476,1.0,0.19249374,-0.15028618,4.552258,4.7410173,-4.7410173,0.0585298,1.0,0.009146806859970092,1701.4563381671906,155000
4.7187634,-4.7187634,0.049628384,1.0,0.1438078,-0.092953,3.0736175,4.7689776,-4.7689776,0.06971403,1.0,0.009062067174911499,1746.7666819095612,160000
4.7207565,-4.7207565,0.05042563,1.0,0.096442446,-0.14928223,4.240668,4.7318377,-4.7318377,0.054858167,1.0,0.008910907173156738,1791.3212263584137,165000
4.746838,-4.746838,0.060858186,1.0,0.15450317,-0.14867765,5.130078,4.7769423,-4.7769423,0.072899796,1.0,0.009073637342453002,1836.6894211769104,170000
4.7104635,-4.7104635,0.046308525,1.0,0.10092543,-0.06843781,3.4920983,4.7903786,-4.7903786,0.07827429,1.0,0.008933745622634888,1881.3581569194794,175000
4.7049294,-4.7049294,0.044094622,1.0,0.055140432,-0.10604134,2.657121,4.7833915,-4.7833915,0.07547965,1.0,0.009028246355056762,1926.499402999878,180000
4.74683,-4.74683,0.06085492,1.0,0.2303613,-0.15590617,5.03581,4.7647686,-4.7647686,0.06803057,1.0,0.009114591979980468,1972.0723752975464,185000
4.761727,-4.761727,0.06681367,1.0,0.22598529,-0.21328014,5.854255,4.7849283,-4.7849283,0.07609426,1.0,0.009056211996078492,2017.353443145752,190000
4.7254114,-4.7254114,0.05228752,1.0,0.11754671,-0.13838942,3.7627456,4.737535,-4.737535,0.057137,1.0,0.008994329833984375,2062.3251044750214,195000
4.7124567,-4.7124567,0.04710574,1.0,0.07130109,-0.08944316,3.4793265,4.757474,-4.757474,0.06511269,1.0,0.009059689712524414,2107.6235609054565,200000
4.7202497,-4.7202497,0.050222874,1.0,0.21832518,-0.20559362,6.7615886,4.761486,-4.761486,0.066717625,1.0,0.03778014531135559,2296.5242943763733,205000
4.7198405,-4.7198405,0.050059255,1.0,0.072190985,-0.0845947,2.6406503,4.7876325,-4.7876325,0.07717587,1.0,0.008805971145629882,2340.554157972336,210000
4.7139025,-4.7139025,0.047683924,1.0,0.13156807,-0.11446945,3.8055086,4.7715745,-4.7715745,0.070752695,1.0,0.008927510070800782,2385.191721200943,215000
4.714679,-4.714679,0.047994584,1.0,0.081326805,-0.067783736,2.7071385,4.751148,-4.751148,0.062582225,1.0,0.008859905529022216,2429.4912564754486,220000
4.682944,-4.682944,0.035300545,1.0,0.1689203,-0.13435155,4.1868734,4.745468,-4.745468,0.06031028,1.0,0.008863512420654297,2473.808830022812,225000
4.695265,-4.695265,0.04022896,1.0,0.13278429,-0.14474708,3.5139258,4.774333,-4.774333,0.07185616,1.0,0.008854064989089966,2518.079162836075,230000
4.720336,-4.720336,0.050257392,1.0,0.07059517,-0.08282912,2.564242,4.7618575,-4.7618575,0.06686596,1.0,0.008757997417449951,2561.8691573143005,235000
4.7013917,-4.7013917,0.042679656,1.0,0.09992753,-0.085960135,3.2207534,4.7435675,-4.7435675,0.059549965,1.0,0.00887100920677185,2606.224212408066,240000
4.6953745,-4.6953745,0.040272664,1.0,0.06473209,-0.08933637,3.2206597,4.7640142,-4.7640142,0.06772851,1.0,0.008901865434646607,2650.7335455417633,245000
4.7096367,-4.7096367,0.04597761,1.0,0.106321864,-0.16491279,4.099434,4.770447,-4.770447,0.07030176,1.0,0.008754833126068116,2694.507721424103,250000
4.7089424,-4.7089424,0.045699816,1.0,0.1386973,-0.18028897,3.9378996,4.743027,-4.743027,0.05933392,1.0,0.008907150840759277,2739.043485403061,255000
4.708071,-4.708071,0.045351442,1.0,0.15178093,-0.11809598,4.040829,4.743861,-4.743861,0.05966736,1.0,0.008819280004501343,2783.139894962311,260000
4.7075243,-4.7075243,0.04513265,1.0,0.14261805,-0.17892,4.018627,4.7651577,-4.7651577,0.06818616,1.0,0.008819735670089722,2827.238580942154,265000
4.6976657,-4.6976657,0.04118916,1.0,0.15544689,-0.11874712,4.269656,4.753022,-4.753022,0.06333178,1.0,0.008824188709259034,2871.3595345020294,270000
4.702331,-4.702331,0.043055292,1.0,0.07609692,-0.059949208,2.6843903,4.770207,-4.770207,0.07020579,1.0,0.008834008121490478,2915.5295870304108,275000
4.732764,-4.732764,0.055228498,1.0,0.15712386,-0.15443626,4.881678,4.7757344,-4.7757344,0.072416805,1.0,0.008812484359741211,2959.5920193195343,280000
4.726697,-4.726697,0.05280168,1.0,0.27727336,-0.16532856,7.116775,4.7726426,-4.7726426,0.071179986,1.0,0.008833730602264405,3003.760682582855,285000
4.729621,-4.729621,0.0539714,1.0,0.07768317,-0.082592785,3.4915302,4.7770376,-4.7770376,0.07293817,1.0,0.008803771924972534,3047.7795507907867,290000
4.6923475,-4.6923475,0.039062,1.0,0.1010824,-0.10371712,3.9288526,4.775615,-4.775615,0.07236909,1.0,0.008849842929840089,3092.028772830963,295000
4.697274,-4.697274,0.041032556,1.0,0.16891497,-0.08583324,3.5960174,4.789098,-4.789098,0.07776217,1.0,0.008773049879074096,3135.8940324783325,300000
4.7095947,-4.7095947,0.045960765,1.0,0.118321896,-0.13544118,4.363366,4.7771897,-4.7771897,0.072998784,1.0,0.036419276094436646,3317.9904248714447,305000
4.705947,-4.705947,0.044501748,1.0,0.16926,-0.16193306,5.462299,4.7465377,-4.7465377,0.060738046,1.0,0.008875468587875366,3362.367775917053,310000
4.7208004,-4.7208004,0.050443042,1.0,0.11079411,-0.16663463,3.9344563,4.7688103,-4.7688103,0.06964692,1.0,0.008786774635314942,3406.3016571998596,315000
4.695349,-4.695349,0.04026269,1.0,0.06310418,-0.1086322,2.9150975,4.774261,-4.774261,0.071827434,1.0,0.00876984372138977,3450.1508836746216,320000
4.675577,-4.675577,0.03235392,1.0,0.059082452,-0.11589498,2.5355165,4.735091,-4.735091,0.056159474,1.0,0.008803900527954102,3494.170393705368,325000
4.72381,-4.72381,0.051647138,1.0,0.13705844,-0.1797582,4.8225913,4.7663574,-4.7663574,0.06866608,1.0,0.008900916337966918,3538.6749861240387,330000
4.7309647,-4.7309647,0.054508686,1.0,0.24829857,-0.16517764,8.338534,4.773654,-4.773654,0.071584634,1.0,0.008782485008239745,3582.587422609329,335000
4.722247,-4.722247,0.05102178,1.0,0.2311596,-0.28039265,7.856059,4.7513742,-4.7513742,0.06267276,1.0,0.008917624473571778,3627.1755533218384,340000
4.689619,-4.689619,0.037970442,1.0,0.08701231,-0.09409131,2.7952604,4.7536917,-4.7536917,0.06359962,1.0,0.008890410661697387,3671.627618789673,345000
4.7064576,-4.7064576,0.04470604,1.0,0.115847915,-0.18046194,4.4339066,4.774779,-4.774779,0.072034486,1.0,0.008833062648773194,3715.7929389476776,350000
4.7327485,-4.7327485,0.05522226,1.0,0.097802006,-0.12612908,3.911925,4.7673216,-4.7673216,0.0690515,1.0,0.008831274700164794,3759.949321746826,355000
4.7209044,-4.7209044,0.050484803,1.0,0.074982494,-0.105375424,2.9925585,4.7823987,-4.7823987,0.075082436,1.0,0.008925397872924805,3804.5763244628906,360000
4.7368026,-4.7368026,0.056843888,1.0,0.328814,-0.2764149,6.759154,4.741845,-4.741845,0.058861017,1.0,0.008982628345489503,3849.4894778728485,365000
4.690729,-4.690729,0.03841479,1.0,0.14759925,-0.12350643,4.2234783,4.789757,-4.789757,0.07802554,1.0,0.008676494026184083,3892.8719594478607,370000
4.7056656,-4.7056656,0.044389326,1.0,0.14680216,-0.0936786,4.193426,4.7751656,-4.7751656,0.07218909,1.0,0.00879224705696106,3936.8332028388977,375000
4.71517,-4.71517,0.048190903,1.0,0.092924856,-0.13224533,3.7035887,4.778577,-4.778577,0.07355376,1.0,0.008803336954116822,3980.849898338318,380000
4.683006,-4.683006,0.03532523,1.0,0.08716062,-0.14099762,3.068141,4.7758894,-4.7758894,0.07247884,1.0,0.008719047689437867,4024.445144176483,385000
4.7114763,-4.7114763,0.046713527,1.0,0.089912266,-0.1812472,4.087755,4.7503757,-4.7503757,0.062273264,1.0,0.008903253412246704,4068.96142077446,390000
4.685602,-4.685602,0.03636397,1.0,0.09677603,-0.06774543,3.109217,4.738874,-4.738874,0.05767257,1.0,0.008862432813644409,4113.273594856262,395000
4.6837134,-4.6837134,0.035608415,1.0,0.07482713,-0.13417467,3.9383523,4.7324004,-4.7324004,0.055082984,1.0,0.008752611017227173,4157.036661863327,400000
4.711839,-4.711839,0.04685871,1.0,0.10635525,-0.15518756,3.7982318,4.760083,-4.760083,0.06615616,1.0,0.03820825634002686,4348.077956199646,405000
4.7084618,-4.7084618,0.04550755,1.0,0.17562267,-0.21189055,4.2903624,4.759375,-4.759375,0.06587304,1.0,0.008875033378601075,4392.453134059906,410000
4.7212152,-4.7212152,0.05060909,1.0,0.1229463,-0.1301234,5.1597667,4.7575736,-4.7575736,0.06515226,1.0,0.008791349077224732,4436.409892320633,415000
4.7178917,-4.7178917,0.049279727,1.0,0.061983638,-0.10060949,2.990052,4.7772436,-4.7772436,0.07302036,1.0,0.008788779640197754,4480.353798866272,420000
4.6768646,-4.6768646,0.032868773,1.0,0.07583019,-0.12284855,3.1049423,4.7416134,-4.7416134,0.05876827,1.0,0.008760652303695679,4524.157067537308,425000
4.6978235,-4.6978235,0.041252308,1.0,0.13738193,-0.11104116,4.62976,4.741095,-4.741095,0.058561087,1.0,0.00887217140197754,4568.517934799194,430000
4.6994333,-4.6994333,0.041896235,1.0,0.18620272,-0.25416902,4.925658,4.783616,-4.783616,0.07556927,1.0,0.008753292417526246,4612.284406900406,435000
4.66984,-4.66984,0.03005875,1.0,0.09625193,-0.14325485,2.852797,4.7239842,-4.7239842,0.051716596,1.0,0.008813583850860595,4656.352334499359,440000
4.683194,-4.683194,0.03540049,1.0,0.11464114,-0.10630609,2.9185443,4.7806225,-4.7806225,0.0743719,1.0,0.008884342050552368,4700.774051427841,445000
4.691206,-4.691206,0.038605303,1.0,0.081157,-0.09783778,3.124899,4.7474465,-4.7474465,0.061101552,1.0,0.008888168811798096,4745.214907884598,450000
4.7106442,-4.7106442,0.046380617,1.0,0.10089821,-0.1111088,3.5521839,4.7431927,-4.7431927,0.05940007,1.0,0.0087542236328125,4788.986034154892,455000
4.721653,-4.721653,0.050784122,1.0,0.09768115,-0.1502112,3.7427773,4.806165,-4.806165,0.08458918,1.0,0.008763401222229003,4832.803047657013,460000
4.705311,-4.705311,0.044247236,1.0,0.076701455,-0.09418266,4.081651,4.7681932,-4.7681932,0.06940031,1.0,0.008800500202178955,4876.805559873581,465000
4.7269764,-4.7269764,0.052913573,1.0,0.1682097,-0.29335165,5.219897,4.7603726,-4.7603726,0.06627208,1.0,0.008811803770065308,4920.864590167999,470000
4.6878953,-4.6878953,0.037281103,1.0,0.21973059,-0.18931948,5.843109,4.78263,-4.78263,0.07517501,1.0,0.008781685256958008,4964.773025512695,475000
4.707021,-4.707021,0.044931557,1.0,0.08407427,-0.14787185,3.5958989,4.756475,-4.756475,0.06471306,1.0,0.008810420179367066,5008.825135231018,480000
4.710887,-4.710887,0.046477687,1.0,0.1418605,-0.1425016,4.2056413,4.7723303,-4.7723303,0.071055196,1.0,0.008817171430587769,5052.9109988212585,485000
4.680065,-4.680065,0.034148883,1.0,0.108989514,-0.14248301,3.6448574,4.754701,-4.754701,0.06400342,1.0,0.008819292783737182,5097.007474660873,490000
4.6893873,-4.6893873,0.037877943,1.0,0.14250508,-0.09626963,4.792416,4.7649145,-4.7649145,0.06808877,1.0,0.008840240716934204,5141.208688020706,495000
4.7030106,-4.7030106,0.043327115,1.0,0.14852312,-0.25786567,5.693489,4.7690277,-4.7690277,0.06973418,1.0,0.00882922601699829,5185.354825258255,500000
