training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.9093065,-7.9093065,0.13944964,1.0,0.048281636,-0.103369445,2.4279528,8.338116,-8.338116,0.24665199,1.0,0.012863564109802246,11192.392035007477,110000
7.9690647,-7.9690647,0.15438908,1.0,0.0760106,-0.054390013,2.391333,8.298468,-8.298468,0.23673977,1.0,0.012986245250701904,11257.32326579094,115000
7.9302263,-7.9302263,0.14467949,1.0,0.08717593,-0.0865874,2.562788,8.351652,-8.351652,0.25003606,1.0,0.013070415163040161,11322.675347328186,120000
7.9330254,-7.9330254,0.14537929,1.0,0.09807445,-0.07089308,2.4680204,8.380659,-8.380659,0.2572878,1.0,0.01314557123184204,11388.403208971024,125000
7.961581,-7.961581,0.1525183,1.0,0.070202634,-0.04842957,2.6958232,8.415016,-8.415016,0.2658769,1.0,0.013279054641723633,11454.79848742485,130000
7.914051,-7.914051,0.14063567,1.0,0.07056555,-0.0742367,2.6266994,8.341401,-8.341401,0.24747317,1.0,0.013357539749145508,11521.586190462112,135000
7.9602046,-7.9602046,0.15217409,1.0,0.095248476,-0.089578584,2.9276018,8.318186,-8.318186,0.2416695,1.0,0.013404862928390503,11588.610510110855,140000
7.905137,-7.905137,0.13840729,1.0,0.059011303,-0.059769817,2.5931773,8.391464,-8.391464,0.25998896,1.0,0.013418258380889893,11655.701806783676,145000
7.863307,-7.863307,0.12794974,1.0,0.10690596,-0.10335349,2.4271877,8.372757,-8.372757,0.25531203,1.0,0.01340487813949585,11722.726203203201,150000
7.8819118,-7.8819118,0.1326009,1.0,0.057982616,-0.08735052,2.3694272,8.347242,-8.347242,0.24893346,1.0,0.01340423903465271,11789.747403621674,155000
7.948126,-7.948126,0.14915451,1.0,0.059890233,-0.10034303,2.75631,8.326942,-8.326942,0.24385865,1.0,0.013393526363372803,11856.71503996849,160000
7.914195,-7.914195,0.1406717,1.0,0.059905127,-0.075463794,2.8206115,8.4825,-8.4825,0.2827478,1.0,0.013378699827194213,11923.608544111252,165000
7.91153,-7.91153,0.14000544,1.0,0.06634677,-0.07128328,2.5002933,8.402073,-8.402073,0.2626412,1.0,0.01337793345451355,11990.498215913773,170000
7.9039607,-7.9039607,0.13811311,1.0,0.07162642,-0.07756301,2.6811953,8.400064,-8.400064,0.26213926,1.0,0.013378285503387452,12057.389648675919,175000
7.9138207,-7.9138207,0.1405781,1.0,0.092656076,-0.07476771,2.804789,8.304998,-8.304998,0.23837247,1.0,0.013383850049972534,12124.30890417099,180000
7.8973813,-7.8973813,0.13646828,1.0,0.09035918,-0.09590491,2.47594,8.366798,-8.366798,0.25382245,1.0,0.01339029369354248,12191.260377645493,185000
7.9260187,-7.9260187,0.14362773,1.0,0.06839222,-0.07046524,2.6895454,8.368109,-8.368109,0.25415012,1.0,0.013410336256027222,12258.312064886093,190000
7.8959904,-7.8959904,0.1361205,1.0,0.060765594,-0.06262005,2.8624196,8.439892,-8.439892,0.27209613,1.0,0.013389381217956542,12325.258976221085,195000
7.945001,-7.945001,0.14837322,1.0,0.08811169,-0.09333756,2.9014254,8.42816,-8.42816,0.26916292,1.0,0.013394330787658691,12392.230635166168,200000
7.859499,-7.859499,0.12699768,1.0,0.08221395,-0.07208675,2.651453,8.429068,-8.429068,0.26938987,1.0,0.9963217615604401,17373.839448690414,205000
7.841077,-7.841077,0.12239212,1.0,0.055587053,-0.096752904,2.4820578,8.456482,-8.456482,0.2762437,1.0,0.012856510496139527,17438.12200641632,210000
7.8286967,-7.8286967,0.1192971,1.0,0.06937694,-0.095306665,2.4282968,8.280877,-8.280877,0.23234203,1.0,0.012973547983169556,17502.98975133896,215000
7.87158,-7.87158,0.13001809,1.0,0.07561601,-0.08228997,2.626014,8.378273,-8.378273,0.2566912,1.0,0.013058837842941285,17568.283946037292,220000
7.8831434,-7.8831434,0.13290885,1.0,0.09067411,-0.049060643,2.627041,8.301782,-8.301782,0.23756833,1.0,0.013126726722717285,17633.917584896088,225000
7.890486,-7.890486,0.1347445,1.0,0.08435155,-0.07361431,2.678627,8.293182,-8.293182,0.23541841,1.0,0.013210544443130494,17699.970313310623,230000
7.870223,-7.870223,0.12967865,1.0,0.05460957,-0.09607297,2.6803415,8.379292,-8.379292,0.25694576,1.0,0.013313888502120971,17766.539761304855,235000
7.889682,-7.889682,0.13454339,1.0,0.09603929,-0.07537573,2.6579163,8.480129,-8.480129,0.28215516,1.0,0.013356105089187623,17833.320291996002,240000
7.904005,-7.904005,0.13812429,1.0,0.08762148,-0.08647731,2.7668865,8.377829,-8.377829,0.25657994,1.0,0.013357501029968261,17900.107801914215,245000
7.8837976,-7.8837976,0.13307247,1.0,0.09514876,-0.06352809,2.812149,8.377431,-8.377431,0.25648084,1.0,0.013338785457611083,17966.801735162735,250000
7.8478994,-7.8478994,0.12409773,1.0,0.08231558,-0.06998771,2.6708446,8.423492,-8.423492,0.26799613,1.0,0.013349524736404418,18033.54936671257,255000
7.900614,-7.900614,0.13727634,1.0,0.06736498,-0.09265074,2.797337,8.366484,-8.366484,0.25374395,1.0,0.013347913217544556,18100.28893852234,260000
7.8522034,-7.8522034,0.12517384,1.0,0.08393454,-0.07663009,2.5877435,8.373346,-8.373346,0.25545976,1.0,0.013313885593414307,18166.85837173462,265000
7.8295135,-7.8295135,0.11950138,1.0,0.10609338,-0.04952536,2.8105667,8.354104,-8.354104,0.25064903,1.0,0.013344753217697144,18233.58214354515,270000
7.8281116,-7.8281116,0.11915083,1.0,0.08188942,-0.07403704,2.5493982,8.3292,-8.3292,0.24442276,1.0,0.013355558681488038,18300.359942674637,275000
7.8689146,-7.8689146,0.12935168,1.0,0.07144268,-0.060840163,2.7742848,8.457945,-8.457945,0.27660924,1.0,0.013379092359542847,18367.255410432816,280000
7.885578,-7.885578,0.13351753,1.0,0.107864484,-0.08835486,2.699366,8.36371,-8.36371,0.25305045,1.0,0.013386781167984009,18434.189321041107,285000
7.874529,-7.874529,0.13075523,1.0,0.09662123,-0.07715674,2.7120833,8.588282,-8.588282,0.30919337,1.0,0.013379032611846925,18501.084489822388,290000
7.8519163,-7.8519163,0.12510204,1.0,0.074825786,-0.064623475,2.5418656,8.339898,-8.339898,0.24709737,1.0,0.013352549982070923,18567.847244262695,295000
7.8607187,-7.8607187,0.12730253,1.0,0.060710575,-0.07668884,2.6099536,8.263628,-8.263628,0.22802977,1.0,0.01335804328918457,18634.637465953827,300000
7.86364,-7.86364,0.12803295,1.0,0.07257158,-0.09339312,2.8302183,8.454768,-8.454768,0.275815,1.0,1.0032998640537263,23651.13679265976,305000
7.8097086,-7.8097086,0.11455004,1.0,0.050181597,-0.060735703,2.5110848,8.427478,-8.427478,0.26899236,1.0,0.012828273105621337,23715.278162956238,310000
7.864244,-7.864244,0.12818399,1.0,0.08330914,-0.06775605,2.6906805,8.4635315,-8.4635315,0.27800605,1.0,0.012953548955917358,23780.045913219452,315000
7.8299556,-7.8299556,0.11961187,1.0,0.12160798,-0.06750403,2.6177905,8.349961,-8.349961,0.24961323,1.0,0.01302898850440979,23845.190861463547,320000
7.870931,-7.870931,0.12985581,1.0,0.08913867,-0.081439264,2.7288089,8.483935,-8.483935,0.28310686,1.0,0.013116719436645509,23910.77446436882,325000
7.8569126,-7.8569126,0.12635107,1.0,0.10070296,-0.08189245,2.6974883,8.44567,-8.44567,0.27354044,1.0,0.01321144118309021,23976.831675052643,330000
7.8589134,-7.8589134,0.12685135,1.0,0.09463601,-0.062969625,2.7371001,8.381201,-8.381201,0.25742304,1.0,0.01330470004081726,24043.355179548264,335000
7.8057084,-7.8057084,0.11355004,1.0,0.12619548,-0.06518398,2.6252282,8.386747,-8.386747,0.2588098,1.0,0.013358467388153076,24110.147521734238,340000
7.8647466,-7.8647466,0.1283096,1.0,0.08301672,-0.09603642,2.6885664,8.376827,-8.376827,0.25632983,1.0,0.013376861667633057,24177.03183579445,345000
7.830125,-7.830125,0.1196541,1.0,0.11010194,-0.09676193,2.8482265,8.555185,-8.555185,0.30091918,1.0,0.013373148012161254,24243.897580623627,350000
7.8488817,-7.8488817,0.124343455,1.0,0.124048606,-0.0720095,2.9144294,8.359588,-8.359588,0.25201988,1.0,0.013364751577377319,24310.721344709396,355000
7.8297963,-7.8297963,0.11957207,1.0,0.06655659,-0.10734065,2.6371891,8.371076,-8.371076,0.2548918,1.0,0.01335450940132141,24377.493897914886,360000
7.824237,-7.824237,0.1181822,1.0,0.12868181,-0.07505735,2.7713823,8.4208,-8.4208,0.26732302,1.0,0.013352088260650635,24444.25434446335,365000
7.8228426,-7.8228426,0.117833585,1.0,0.11468697,-0.10414843,2.7988486,8.460188,-8.460188,0.27716988,1.0,0.013373325634002686,24511.120978832245,370000
7.836815,-7.836815,0.12132664,1.0,0.14821091,-0.050327465,2.5336313,8.335777,-8.335777,0.2460674,1.0,0.013387495994567872,24578.05846452713,375000
7.8318033,-7.8318033,0.12007384,1.0,0.075327404,-0.06732741,2.6521018,8.458634,-8.458634,0.27678156,1.0,0.013375744962692261,24644.9371945858,380000
7.7872143,-7.7872143,0.108926594,1.0,0.0794929,-0.07356227,2.5424602,8.39339,-8.39339,0.2604705,1.0,0.01336966209411621,24711.78551030159,385000
7.8650293,-7.8650293,0.12838021,1.0,0.0722888,-0.07340384,2.9001606,8.532539,-8.532539,0.29525793,1.0,0.013372189855575561,24778.64646434784,390000
7.857695,-7.857695,0.1265468,1.0,0.07732651,-0.06844876,2.8389928,8.424552,-8.424552,0.26826108,1.0,0.013369245147705077,24845.492695569992,395000
7.8504686,-7.8504686,0.12474008,1.0,0.10627662,-0.14945664,2.7800343,8.493378,-8.493378,0.2854675,1.0,0.01337293872833252,24912.357393741608,400000
7.8500576,-7.8500576,0.124637336,1.0,0.083314285,-0.0820294,2.812714,8.477098,-8.477098,0.28139743,1.0,0.9952153818130494,29888.434307575226,405000
7.8400645,-7.8400645,0.12213907,1.0,0.06636349,-0.12911525,2.7996826,8.397848,-8.397848,0.26158497,1.0,0.012841132831573487,29952.639978170395,410000
7.7852902,-7.7852902,0.10844549,1.0,0.065867804,-0.06998886,2.5499141,8.38924,-8.38924,0.25943303,1.0,0.012961562395095825,30017.447795391083,415000
7.8237286,-7.8237286,0.11805513,1.0,0.072124645,-0.086578295,2.6001291,8.560354,-8.560354,0.30221164,1.0,0.013047776412963867,30082.68668293953,420000
7.836911,-7.836911,0.1213507,1.0,0.07492544,-0.07974151,2.8025527,8.484577,-8.484577,0.28326714,1.0,0.013122279167175293,30148.29808497429,425000
7.8529024,-7.8529024,0.12534863,1.0,0.06562576,-0.125786,2.752841,8.379089,-8.379089,0.25689542,1.0,0.01322449975013733,30214.420588970184,430000
7.841299,-7.841299,0.1224478,1.0,0.08264015,-0.112407245,2.8812644,8.478508,-8.478508,0.2817499,1.0,0.013345504999160767,30281.148119688034,435000
7.833418,-7.833418,0.120477416,1.0,0.0705167,-0.0728214,2.692612,8.43988,-8.43988,0.27209318,1.0,0.01337392830848694,30348.017767190933,440000
7.81479,-7.81479,0.11582038,1.0,0.078298435,-0.0999046,2.8890147,8.335455,-8.335455,0.24598685,1.0,0.01337723069190979,30414.903925180435,445000
7.8525767,-7.8525767,0.1252672,1.0,0.079698734,-0.090600565,2.7899346,8.419334,-8.419334,0.26695642,1.0,0.013397966480255126,30481.893768787384,450000
7.83298,-7.83298,0.12036802,1.0,0.10045367,-0.09190382,2.6960897,8.511457,-8.511457,0.28998733,1.0,0.013387317514419555,30548.830362081528,455000
7.8236427,-7.8236427,0.11803364,1.0,0.0713793,-0.10182501,2.611994,8.320817,-8.320817,0.24232729,1.0,0.013374470615386963,30615.702721118927,460000
7.8473253,-7.8473253,0.123954274,1.0,0.058276627,-0.09254399,2.7459037,8.37415,-8.37415,0.2556606,1.0,0.013378787326812745,30682.596663236618,465000
7.8254194,-7.8254194,0.11847771,1.0,0.18483646,-0.06719425,2.8318586,8.585378,-8.585378,0.3084676,1.0,0.013382922649383545,30749.511281728745,470000
7.834045,-7.834045,0.120634176,1.0,0.082140036,-0.09790481,2.5887713,8.356312,-8.356312,0.25120097,1.0,0.013382823753356934,30816.425405740738,475000
7.75543,-7.75543,0.100980446,1.0,0.09623145,-0.04635418,2.549939,8.4021,-8.4021,0.26264772,1.0,0.013364515542984009,30883.247988462448,480000
7.7973638,-7.7973638,0.11146387,1.0,0.0979899,-0.069411755,2.7555513,8.451807,-8.451807,0.2750748,1.0,0.013379709959030152,30950.14654326439,485000
7.8211656,-7.8211656,0.117414325,1.0,0.07671619,-0.09763029,2.6851022,8.449112,-8.449112,0.27440095,1.0,0.01337647042274475,31017.02890110016,490000
7.825739,-7.825739,0.11855773,1.0,0.06967284,-0.123548634,2.8521686,8.413612,-8.413612,0.26552612,1.0,0.013363536882400513,31083.84659051895,495000
7.8257585,-7.8257585,0.11856258,1.0,0.08152415,-0.09944272,2.72638,8.577026,-8.577026,0.30637962,1.0,0.013391177129745484,31150.80248260498,500000
