training/actor/actor_loss,training/actor/bc_log_prob,training/actor/mse,training/actor/std,training/grad/max,training/grad/min,training/grad/norm,validation/actor/actor_loss,validation/actor/bc_log_prob,validation/actor/mse,validation/actor/std,time/epoch_time,time/total_time,step
7.702545,-7.702545,0.08775924,1.0,0.15645173,-0.093165725,5.5888243,7.8781624,-7.8781624,0.13166352,1.0,0.004992029809951782,865.0572137832642,90000
7.7300367,-7.7300367,0.094632156,1.0,0.2328342,-0.12285939,7.3711643,7.8852663,-7.8852663,0.13343966,1.0,0.0050088109493255616,890.1012754440308,95000
7.697587,-7.697587,0.08651977,1.0,0.058023103,-0.064362966,4.925126,7.946427,-7.946427,0.14872965,1.0,0.0049935030937194825,915.068797826767,100000
7.7122555,-7.7122555,0.09018692,1.0,0.14691141,-0.098978445,5.8313456,7.9497,-7.9497,0.14954789,1.0,0.05262674136161804,1178.2025105953217,105000
7.667882,-7.667882,0.07909347,1.0,0.07309369,-0.055285178,4.7445264,7.9528055,-7.9528055,0.15032442,1.0,0.00484563684463501,1202.4307010173798,110000
7.6762676,-7.6762676,0.08118984,1.0,0.11800653,-0.15481047,6.440731,7.891425,-7.891425,0.13497922,1.0,0.004898697662353515,1226.9241964817047,115000
7.6768856,-7.6768856,0.081344396,1.0,0.1118611,-0.1893474,7.2113976,7.9150133,-7.9150133,0.14087638,1.0,0.004958496904373169,1251.7166879177094,120000
7.706359,-7.706359,0.08871272,1.0,0.10857251,-0.17416447,6.807784,7.967802,-7.967802,0.15407348,1.0,0.004942554950714112,1276.4294686317444,125000
7.693185,-7.693185,0.08541912,1.0,0.116386905,-0.061630554,6.39032,7.9854083,-7.9854083,0.15847504,1.0,0.004959357500076294,1301.226262331009,130000
7.6646714,-7.6646714,0.07829082,1.0,0.06908785,-0.0972992,5.856161,7.973723,-7.973723,0.1555537,1.0,0.00495034294128418,1325.9779829978943,135000
7.6657133,-7.6657133,0.07855131,1.0,0.07067752,-0.05690235,5.1471357,7.9511023,-7.9511023,0.14989859,1.0,0.0050007691383361814,1350.9818341732025,140000
7.6837378,-7.6837378,0.083057374,1.0,0.13088849,-0.08782124,6.8394094,7.9226093,-7.9226093,0.14277527,1.0,0.004969082736968994,1375.8272542953491,145000
7.667726,-7.667726,0.079054505,1.0,0.115177244,-0.08959608,5.974747,7.948522,-7.948522,0.14925349,1.0,0.004969988632202148,1400.6772034168243,150000
7.6555157,-7.6555157,0.076001845,1.0,0.08621733,-0.098634884,5.443381,7.8921394,-7.8921394,0.1351578,1.0,0.004971999025344849,1425.5372064113617,155000
7.676237,-7.676237,0.08118222,1.0,0.16894706,-0.08126872,6.713991,7.958578,-7.958578,0.15176749,1.0,0.00500313081741333,1450.5528671741486,160000
7.6840324,-7.6840324,0.08313103,1.0,0.082033984,-0.08913877,5.342885,7.8822536,-7.8822536,0.13268632,1.0,0.00498631296157837,1475.4844393730164,165000
7.659304,-7.659304,0.076949,1.0,0.17673393,-0.16280791,6.9731503,7.8945622,-7.8945622,0.13576347,1.0,0.0049923950672149655,1500.4464209079742,170000
7.647993,-7.647993,0.07412123,1.0,0.0954397,-0.07536065,5.573175,7.9341965,-7.9341965,0.14567211,1.0,0.004992137098312378,1525.4071128368378,175000
7.641362,-7.641362,0.07246341,1.0,0.1425045,-0.16949429,6.6675053,7.947408,-7.947408,0.14897497,1.0,0.004989554214477539,1550.3548913002014,180000
7.6251025,-7.6251025,0.068398565,1.0,0.061530672,-0.07286519,5.0264072,7.85821,-7.85821,0.12667546,1.0,0.004988994884490967,1575.299872636795,185000
7.654513,-7.654513,0.075751245,1.0,0.17084429,-0.099470675,7.1398053,7.9147058,-7.9147058,0.14079945,1.0,0.00501237416267395,1600.3617506027222,190000
7.64257,-7.64257,0.072765484,1.0,0.09011151,-0.12491077,5.8295126,7.888608,-7.888608,0.13427505,1.0,0.0050066760063171385,1625.3951363563538,195000
7.664934,-7.664934,0.07835649,1.0,0.10714823,-0.1472006,6.3504877,8.009281,-8.009281,0.16444337,1.0,0.004989840507507324,1650.344345331192,200000
7.63469,-7.63469,0.07079536,1.0,0.13127938,-0.09000786,5.3832936,7.9267936,-7.9267936,0.14382139,1.0,0.05361234169006348,1918.406060218811,205000
7.6174746,-7.6174746,0.066491544,1.0,0.11957,-0.1414355,6.8771353,8.004559,-8.004559,0.16326258,1.0,0.004887259531021118,1942.8423645496368,210000
7.649063,-7.649063,0.07438873,1.0,0.32535565,-0.23227677,7.22426,7.8869457,-7.8869457,0.1338593,1.0,0.004912575483322143,1967.4052486419678,215000
7.64313,-7.64313,0.07290541,1.0,0.1949872,-0.1753692,7.5913987,7.9560347,-7.9560347,0.15113166,1.0,0.0049489381790161135,1992.1499466896057,220000
7.613489,-7.613489,0.0654953,1.0,0.13270433,-0.07496776,5.609955,7.9089575,-7.9089575,0.13936219,1.0,0.0049604097843170165,2016.9520020484924,225000
7.6592646,-7.6592646,0.07693916,1.0,0.09446759,-0.14497843,6.1911793,7.933464,-7.933464,0.14548899,1.0,0.00498550968170166,2041.879557132721,230000
7.625063,-7.625063,0.068388656,1.0,0.23082995,-0.30681726,8.22579,7.889647,-7.889647,0.13453472,1.0,0.004971832084655761,2066.738723754883,235000
7.6389403,-7.6389403,0.071858004,1.0,0.17513692,-0.113935366,6.581841,8.095683,-8.095683,0.18604371,1.0,0.004972889137268066,2091.6031765937805,240000
7.637596,-7.637596,0.07152201,1.0,0.19478764,-0.31945002,8.807903,7.984573,-7.984573,0.15826613,1.0,0.004982385110855103,2116.5151093006134,245000
7.6229734,-7.6229734,0.0678662,1.0,0.22188225,-0.14034697,7.2412314,7.9996967,-7.9996967,0.16204703,1.0,0.004977816867828369,2141.404202222824,250000
7.6389217,-7.6389217,0.07185343,1.0,0.1293895,-0.13968973,6.5889683,7.9536896,-7.9536896,0.15054524,1.0,0.004988358211517334,2166.3460013866425,255000
7.626778,-7.626778,0.06881752,1.0,0.16233969,-0.16303676,7.2260365,7.9795403,-7.9795403,0.1570082,1.0,0.004989253902435303,2191.292277574539,260000
7.6286683,-7.6286683,0.06929011,1.0,0.080640025,-0.12824154,6.149161,7.9262958,-7.9262958,0.14369686,1.0,0.005001805877685547,2216.3013134002686,265000
7.6119337,-7.6119337,0.06510638,1.0,0.065110914,-0.10374377,5.2925954,7.9484754,-7.9484754,0.14924169,1.0,0.005026139211654663,2241.4320170879364,270000
7.637251,-7.637251,0.071435735,1.0,0.14146265,-0.1413913,6.689503,7.9407215,-7.9407215,0.1473034,1.0,0.005009390449523926,2266.4789757728577,275000
7.6281724,-7.6281724,0.06916601,1.0,0.08757562,-0.08368326,5.5512257,7.97099,-7.97099,0.15487053,1.0,0.005014993381500244,2291.5539486408234,280000
7.642886,-7.642886,0.0728445,1.0,0.19768128,-0.22181964,8.257386,8.02401,-8.02401,0.16812536,1.0,0.005012255764007568,2316.6152336597443,285000
7.60705,-7.60705,0.06388554,1.0,0.093139626,-0.08669557,5.380831,7.977962,-7.977962,0.1566135,1.0,0.0050124150276184085,2341.6773159503937,290000
7.6193285,-7.6193285,0.06695507,1.0,0.33238074,-0.26920563,9.673878,8.0293,-8.0293,0.16944799,1.0,0.005005256128311157,2366.7036035060883,295000
7.6200504,-7.6200504,0.06713558,1.0,0.25748336,-0.19584274,7.345097,7.962807,-7.962807,0.15282477,1.0,0.005035346984863282,2391.8803448677063,300000
7.6037416,-7.6037416,0.06305848,1.0,0.0922735,-0.15598144,6.2954664,7.9872007,-7.9872007,0.15892313,1.0,0.04964310154914856,2640.0958585739136,305000
7.621236,-7.621236,0.06743192,1.0,0.25916573,-0.19072562,8.095374,7.920155,-7.920155,0.14216176,1.0,0.004924062299728394,2664.7161762714386,310000
7.6136427,-7.6136427,0.0655337,1.0,0.200259,-0.1160838,7.6239133,7.9577074,-7.9577074,0.1515498,1.0,0.004956914234161377,2689.50075507164,315000
7.6087365,-7.6087365,0.06430707,1.0,0.12247731,-0.12056423,6.571183,7.9559517,-7.9559517,0.15111092,1.0,0.0049649283885955815,2714.325403213501,320000
7.606751,-7.606751,0.063810736,1.0,0.16606769,-0.2211896,7.184877,8.018289,-8.018289,0.16669515,1.0,0.004985868406295777,2739.2547538280487,325000
7.606014,-7.606014,0.06362646,1.0,0.34233108,-0.5011842,11.586909,7.949191,-7.949191,0.14942071,1.0,0.0049910816192626955,2764.2101681232452,330000
7.611198,-7.611198,0.06492238,1.0,0.117082775,-0.20466837,6.4105186,8.001913,-8.001913,0.16260101,1.0,0.0049935811042785645,2789.178079843521,335000
7.6042495,-7.6042495,0.063185304,1.0,0.13019988,-0.22410566,6.2413025,7.9862356,-7.9862356,0.15868187,1.0,0.005002249622344971,2814.1893343925476,340000
7.6075726,-7.6075726,0.06401618,1.0,0.23780403,-0.3365409,8.157931,7.921446,-7.921446,0.14248449,1.0,0.005018505668640137,2839.2818701267242,345000
7.6174326,-7.6174326,0.06648115,1.0,0.26686743,-0.17514363,8.724413,7.962775,-7.962775,0.15281667,1.0,0.005029454040527344,2864.4291462898254,350000
7.6047907,-7.6047907,0.06332063,1.0,0.10109885,-0.14036743,6.4248223,7.9749804,-7.9749804,0.15586804,1.0,0.005030912256240845,2889.5837144851685,355000
7.6072097,-7.6072097,0.063925356,1.0,0.101571605,-0.10760998,6.1324406,8.025484,-8.025484,0.16849394,1.0,0.005011607694625855,2914.641759157181,360000
7.5964875,-7.5964875,0.061244786,1.0,0.12511215,-0.12062533,6.016031,7.94862,-7.94862,0.14927784,1.0,0.005020197772979736,2939.7427549362183,365000
7.6132755,-7.6132755,0.06544185,1.0,0.1432674,-0.19606614,6.865037,7.9350867,-7.9350867,0.14589468,1.0,0.005032947397232056,2964.9074985980988,370000
7.61889,-7.61889,0.0668455,1.0,0.41043022,-0.6356104,11.540194,8.0485,-8.0485,0.17424813,1.0,0.0050401226997375485,2990.1081190109253,375000
7.614979,-7.614979,0.065867715,1.0,0.1576445,-0.17479318,7.387637,7.9994226,-7.9994226,0.16197857,1.0,0.0050265731811523435,3015.240992307663,380000
7.6250844,-7.6250844,0.06839407,1.0,0.14205237,-0.21505237,7.7703857,7.88012,-7.88012,0.13215294,1.0,0.00503765115737915,3040.4292545318604,385000
7.6137266,-7.6137266,0.06555456,1.0,0.21966189,-0.22038655,9.429109,7.9850454,-7.9850454,0.1583843,1.0,0.00504715838432312,3065.6650540828705,390000
7.6037664,-7.6037664,0.06306465,1.0,0.1965189,-0.14834215,7.8831944,7.9752407,-7.9752407,0.1559331,1.0,0.005058921146392822,3090.9596662521362,395000
7.6142216,-7.6142216,0.06567845,1.0,0.25338435,-0.23685418,7.983623,8.020166,-8.020166,0.16716452,1.0,0.005041740131378174,3116.16837310791,400000
7.610174,-7.610174,0.0646665,1.0,0.15546954,-0.06955673,5.9445043,7.9417863,-7.9417863,0.14756955,1.0,0.05364922909736633,3384.4145238399506,405000
7.5972557,-7.5972557,0.061436806,1.0,0.3303063,-0.21987998,7.8954487,7.9784856,-7.9784856,0.15674433,1.0,0.0048630490779876705,3408.7297751903534,410000
7.578431,-7.578431,0.056730736,1.0,0.16294853,-0.12303182,6.0724072,7.969435,-7.969435,0.15448189,1.0,0.004906818532943726,3433.2638738155365,415000
7.5932064,-7.5932064,0.06042452,1.0,0.11010249,-0.12659901,6.7051826,7.9065566,-7.9065566,0.13876213,1.0,0.00493439645767212,3457.935861825943,420000
7.5943885,-7.5943885,0.060720064,1.0,0.17386723,-0.16454175,6.981412,7.9970236,-7.9970236,0.16137898,1.0,0.004963119649887085,3482.7514662742615,425000
7.5989876,-7.5989876,0.061869837,1.0,0.27094087,-0.41583616,9.465404,7.9315553,-7.9315553,0.14501178,1.0,0.0049925966262817385,3507.7144560813904,430000
7.5857067,-7.5857067,0.058549613,1.0,0.10625852,-0.09833502,5.8093386,7.9562955,-7.9562955,0.15119687,1.0,0.004977170944213867,3532.600317001343,435000
7.5822773,-7.5822773,0.05769225,1.0,0.22572884,-0.38622427,7.4589224,7.9911113,-7.9911113,0.15990074,1.0,0.0049937238693237304,3557.568942308426,440000
7.595634,-7.595634,0.061031476,1.0,0.26027036,-0.23888591,9.340489,8.007335,-8.007335,0.16395652,1.0,0.004971862697601318,3582.428262233734,445000
7.603071,-7.603071,0.06289075,1.0,0.15116107,-0.23313904,6.832181,8.004551,-8.004551,0.16326079,1.0,0.004985460710525512,3607.3555715084076,450000
7.5868516,-7.5868516,0.05883585,1.0,0.11440368,-0.11513731,6.1685777,7.9377785,-7.9377785,0.1465675,1.0,0.005009525060653687,3632.403202533722,455000
7.601812,-7.601812,0.06257593,1.0,0.13023217,-0.1684384,7.2056656,8.041179,-8.041179,0.17241767,1.0,0.0049940493106842045,3657.3734560012817,460000
7.6057315,-7.6057315,0.063555844,1.0,0.36885142,-0.26199412,8.911662,7.9404507,-7.9404507,0.14723557,1.0,0.0050040525436401365,3682.3937244415283,465000
7.5843325,-7.5843325,0.058206018,1.0,0.17056917,-0.15536427,7.5392227,7.9054146,-7.9054146,0.13847667,1.0,0.005025433301925659,3707.520896911621,470000
7.590229,-7.590229,0.059680253,1.0,0.15535457,-0.11443503,6.224332,8.043889,-8.043889,0.17309529,1.0,0.005020952367782593,3732.625664949417,475000
7.591729,-7.591729,0.06005518,1.0,0.2497429,-0.110673025,7.465114,7.9593616,-7.9593616,0.1519634,1.0,0.005015220975875855,3757.701775074005,480000
7.591609,-7.591609,0.060025297,1.0,0.1544664,-0.14541267,7.6668,7.974978,-7.974978,0.1558675,1.0,0.005028352212905884,3782.8435423374176,485000
7.5881233,-7.5881233,0.05915387,1.0,0.26972908,-0.12143259,8.021177,8.006362,-8.006362,0.16371351,1.0,0.005017145109176635,3807.929273366928,490000
7.5776815,-7.5776815,0.056543298,1.0,0.17809148,-0.3249066,8.105056,8.03758,-8.03758,0.17151794,1.0,0.005024564027786255,3833.0520997047424,495000
7.582608,-7.582608,0.057774954,1.0,0.1898386,-0.12780154,7.0673785,7.9532595,-7.9532595,0.15043786,1.0,0.005024517440795898,3858.1746933460236,500000
